tree	state	t1_p	t2_p
47	Pingtung	0.4988569800322579	0.6112832221522289
47	Taichung	0.003273664370940072	0
47	Tainan	0.0668620089436981	0
47	Yunlin	1	1
48	Changhua	0.8549415638771622	0.3022260273984907
48	Chiayi	0.10299895066778715	0.18872905851167024
48	Pingtung	0.5829774741225926	0.6834796436093065
48	Taichung	0.025481941089031557	0
48	Tainan	0.12514547531177697	0
48	Yunlin	1	1
49	Changhua	0.8269693617044722	0.3022260273984907
49	Chiayi	0.13950797416899288	0.1404728316055331
49	Pingtung	0.6216961548303785	0.568863257339786
49	Taichung	0.006728704532823871	0
49	Tainan	0.6943633594903228	0.21660958904295627
49	Yunlin	0.880177043098875	1
50	Changhua	0.8171494853815944	0.22089041095706038
50	Chiayi	0.08200660712614657	0.13787228746488148
50	Pingtung	0.545868899205322	0.5964410875467993
50	Taichung	0.012035809127902248	0
50	Tainan	0.2719427522905158	0
50	Yunlin	1	1
51	Changhua	0.7507352572092019	0.22089041095706038
51	Chiayi	0.13187326086134527	0.17566517737889123
51	Pingtung	0.277332397588972	0.7194433873866272
51	Taichung	0.0037901216413847656	0
51	Tainan	0.8375127926004327	0.3849668027812132
51	Yunlin	1	1
52	Changhua	0.7711693248870328	0.3022260273984907
52	Chiayi	0.10521751552794004	0.16763188817189278
52	Pingtung	0.25397942070417046	0.6210806857303488
52	Taichung	0.0024472454396155256	0
52	Tainan	1	0.21660958904295627
52	Yunlin	0.8148815096918899	1
53	Changhua	0.8079259761620676	0.3022260273984907
53	Chiayi	0.10252708828742199	0.15368899531250718
53	Pingtung	0.5529303942456861	0.2935388708789312
53	Taichung	0.0024679548390255696	0
53	Tainan	0.35961889179447537	0
53	Yunlin	1	1
54	Changhua	0.4472388464464977	0.22089041096096837
54	Chiayi	0.0861552613189784	0.14679527055080474
54	Pingtung	0.5759731984887738	0.2860976302968139
54	Taichung	0.006273792259463006	0
54	Tainan	0.20319398889128584	0
54	Yunlin	1	1
55	Changhua	0.7595503306182518	0.38515431254688326
55	Chiayi	0.17381044501067686	0.13687974627733154
55	Pingtung	0.5927317787591168	0.4916089695116478
55	Taichung	0.0064248973796838214	0
55	Tainan	1	0.21660958903904828
